Date,Date_YMD,Status,TT,AN,AP,AR,AS,BR,CH,CT,DN,DD,DL,GA,GJ,HP,HR,JH,JK,KL,KA,LA,LD,ML,MN,MP,MH,MZ,NL,OR,PB,PY,RJ,SK,TN,TR,TG,UP,UT,UN,WB
15-Sep-20,2020-09-15,Deceased,1281,0,69,2,10,5,1,15,0,0,36,11,17,8,26,10,19,11,97,3,0,1,1,29,515,0,2,8,91,11,14,3,68,7,10,113,9,0,59
16-Sep-20,2020-09-16,Confirmed,97860,19,8835,226,2394,1531,366,3189,27,0,4473,628,1364,460,2694,1635,1590,3830,9725,36,0,158,110,2462,23365,12,34,4270,2702,510,1782,48,5652,454,2273,6229,1540,0,3237
16-Sep-20,2020-09-16,Recovered,82924,27,10845,129,2464,1724,181,1647,23,0,3313,351,1447,114,1771,1607,747,2263,6580,19,0,74,103,1922,17559,7,41,4121,2756,401,1479,32,5768,510,2260,6476,1192,0,2971
16-Sep-20,2020-09-16,Deceased,1140,0,64,0,19,12,5,23,0,0,33,4,12,1,19,8,18,14,55,2,0,0,1,24,474,0,0,11,78,13,15,0,57,10,12,86,9,0,61
17-Sep-20,2020-09-17,Confirmed,96787,11,8702,159,1380,1592,288,3809,21,0,4432,644,1379,395,2457,1026,1467,4351,9366,41,0,162,110,2391,24619,26,43,4241,2848,317,1793,53,5560,527,2159,6029,1192,0,3197
17-Sep-20,2020-09-17,Recovered,87788,33,10712,180,2246,1465,379,5226,33,0,3587,399,1652,388,2753,1450,712,2737,7268,22,0,78,18,2863,19522,20,111,3607,2248,330,1333,67,5524,521,2108,4715,533,0,2948
17-Sep-20,2020-09-17,Deceased,1175,0,72,0,17,7,5,17,0,0,38,8,14,7,24,11,19,10,93,1,0,3,3,33,468,0,0,13,54,13,14,4,59,5,9,81,13,0,60
18-Sep-20,2020-09-18,Confirmed,92973,27,8096,154,2509,1147,260,3842,28,0,4127,596,1410,432,2488,1478,1330,4167,8626,59,0,90,177,2552,21656,28,51,4180,2774,485,1817,29,5488,273,2043,6494,868,0,3192
18-Sep-20,2020-09-18,Recovered,95515,36,11803,139,2074,1678,353,3281,31,0,3568,470,1293,135,2188,1245,784,2744,10949,42,0,95,90,2554,22078,24,29,4101,2640,462,1580,68,5525,603,1802,6806,1285,0,2960
18-Sep-20,2020-09-18,Deceased,1221,0,67,0,12,4,4,17,0,0,30,8,16,12,23,12,15,12,179,1,0,2,1,24,440,0,0,13,60,6,15,3,67,6,11,98,4,0,59
19-Sep-20,2020-09-19,Confirmed,92574,13,8218,245,2595,1616,290,2617,28,0,4071,643,1432,286,2691,1282,1492,4644,8364,73,0,112,117,2607,20519,14,35,4209,2723,543,1834,39,5569,535,2123,5729,2078,0,3188
19-Sep-20,2020-09-19,Recovered,94389,22,10820,174,1856,1556,351,1689,28,0,4219,446,1470,403,2272,1645,960,2862,10815,66,0,46,94,2206,23501,16,42,4090,1915,494,1540,34,5556,583,2151,6596,878,0,2993
19-Sep-20,2020-09-19,Deceased,1149,0,58,0,8,2,6,19,0,0,38,7,16,5,28,13,21,18,114,1,0,2,3,42,425,0,0,9,51,11,14,2,66,7,9,84,14,0,56
20-Sep-20,2020-09-20,Confirmed,87395,7,7738,135,1227,1555,286,1949,37,0,3812,407,1407,221,2305,1492,1457,4696,8191,45,0,101,170,2579,20627,30,59,4330,2160,467,1865,49,5516,525,2137,5758,878,0,3177
20-Sep-20,2020-09-20,Recovered,92926,15,10608,128,1795,1487,372,1572,16,0,3742,537,1204,91,2547,1247,692,2751,8611,25,0,30,44,2216,26408,13,78,4018,2225,347,1664,3,5206,645,2192,6584,855,0,2958
20-Sep-20,2020-09-20,Deceased,1135,0,57,0,14,3,4,13,0,0,37,9,17,4,29,2,14,16,101,0,0,0,2,27,455,0,0,10,56,10,14,1,60,4,8,94,13,0,61
21-Sep-20,2020-09-21,Confirmed,74493,22,6235,210,2640,1314,216,1998,9,0,2548,324,1430,309,1818,1321,1036,2910,7339,79,0,73,116,2523,15738,7,93,4242,2241,268,1892,56,5344,243,1302,4618,814,0,3165
21-Sep-20,2020-09-21,Recovered,102070,18,10502,235,1795,1381,273,1911,16,0,3672,429,1316,288,2187,1599,1158,3022,9925,44,0,15,71,2244,32007,10,223,3704,2811,509,1815,11,5492,654,2230,6320,1172,0,3011
21-Sep-20,2020-09-21,Deceased,1056,0,51,0,16,6,3,13,0,0,32,9,17,7,28,9,23,18,122,1,0,2,2,37,344,0,0,9,47,9,16,0,60,6,9,88,10,0,62
22-Sep-20,2020-09-22,Confirmed,83362,18,7553,249,2073,1609,248,2736,11,0,3816,590,1402,331,1795,1275,1235,4125,6974,55,0,58,270,2544,18390,106,60,4189,1411,493,1912,66,5337,559,2166,5650,874,0,3182
22-Sep-20,2020-09-22,Recovered,89657,10,10555,135,1817,1232,383,2437,30,0,3097,736,1321,655,2892,1484,1619,3007,9073,74,0,179,49,2412,20206,11,40,3834,1718,389,1528,23,5406,419,2143,6589,1107,0,3047
22-Sep-20,2020-09-22,Deceased,1085,0,51,1,8,3,4,28,0,0,37,8,16,5,29,15,18,19,83,0,0,2,1,28,392,0,0,11,66,6,15,0,76,3,10,77,11,0,62
23-Sep-20,2020-09-23,Confirmed,86703,21,7228,289,2098,1598,180,2434,18,0,3714,536,1372,280,1986,1141,1249,5376,6997,46,0,170,96,2346,21029,22,67,4237,2123,543,1946,35,5325,504,2296,5143,1069,0,3189
23-Sep-20,2020-09-23,Recovered,87459,15,8291,125,1762,1490,255,4772,9,0,4465,395,1289,446,2571,1532,2796,2951,5460,35,0,152,221,2138,19476,72,18,4052,2117,439,1553,14,5363,603,2062,6506,1016,0,2998
23-Sep-20,2020-09-23,Deceased,1123,0,45,0,11,1,10,10,0,0,36,8,15,5,27,7,20,20,38,1,0,2,2,42,479,0,1,15,64,8,15,1,63,2,10,87,17,0,61
24-Sep-20,2020-09-24,Confirmed,85921,32,7855,283,2091,1203,242,2272,15,0,3834,673,1408,337,1698,1349,1104,6324,7710,36,0,122,161,2304,19164,46,59,4340,1756,668,1981,64,5692,451,2176,4591,684,0,3196
24-Sep-20,2020-09-24,Recovered,81142,9,8807,168,2432,1154,293,2060,26,0,3509,490,1510,295,2063,1386,1549,3168,6748,49,0,199,261,2327,17184,9,89,3779,2231,418,1965,31,5470,492,2004,4922,1031,0,3014
24-Sep-20,2020-09-24,Deceased,1144,0,52,0,11,4,7,24,0,0,36,7,14,10,22,4,22,21,65,3,0,1,0,45,459,0,0,16,76,6,15,1,66,7,8,67,13,0,62
25-Sep-20,2020-09-25,Confirmed,85717,15,7073,255,1792,1632,244,2942,12,0,3827,519,1442,293,2024,1271,1218,6477,8655,56,0,75,254,2227,17794,27,38,4208,1876,594,2010,92,5679,341,2381,4256,928,0,3190
25-Sep-20,2020-09-25,Recovered,93331,25,8695,159,1571,1810,335,8027,19,0,4061,724,1279,296,2863,1570,1478,3481,5644,78,0,285,233,2743,19592,184,95,4388,2550,470,1958,21,5626,509,2021,6075,1488,0,2978
25-Sep-20,2020-09-25,Deceased,1093,0,48,0,17,3,1,25,0,0,24,3,12,7,18,9,21,22,86,2,0,0,1,30,416,0,0,15,68,7,15,0,72,5,10,84,13,0,59
26-Sep-20,2020-09-26,Confirmed,88759,15,7293,198,1736,1457,168,3896,7,0,3372,503,1417,317,1689,1226,1217,7006,8811,68,0,54,260,2311,20419,49,94,4356,1588,543,2045,48,5647,278,2239,4302,949,0,3181
26-Sep-20,2020-09-26,Recovered,92365,23,9125,167,1595,1622,260,4095,25,0,4476,688,1419,182,2554,1324,1937,3199,5417,47,0,311,79,2252,23644,28,89,4761,1988,424,1706,22,5612,505,2281,6546,1007,0,2955
26-Sep-20,2020-09-26,Deceased,1124,0,57,0,13,5,0,40,0,0,46,5,13,7,18,9,20,21,86,1,0,0,1,29,430,0,0,16,54,6,14,0,85,3,11,67,11,0,56
27-Sep-20,2020-09-27,Confirmed,82770,20,6923,135,875,1527,173,2272,6,0,3292,384,1411,195,1515,974,1141,7445,9543,10,0,90,248,2310,18056,30,84,3922,1422,368,2084,38,5791,320,1967,4250,764,0,3185
27-Sep-20,2020-09-27,Recovered,74691,2,7796,98,1670,1405,166,1269,16,0,3739,701,1231,629,2163,958,1365,3391,6522,14,0,125,195,2081,13565,52,66,3378,2299,443,1724,49,5706,400,2058,5656,813,0,2946
27-Sep-20,2020-09-27,Deceased,1040,1,45,0,17,2,2,31,0,0,42,10,10,11,16,9,7,21,79,1,0,0,0,26,380,0,0,14,50,13,15,2,80,2,9,77,8,0,60
28-Sep-20,2020-09-28,Confirmed,69669,9,5487,328,3644,1150,125,3725,10,0,1984,438,1404,266,1630,1508,824,4538,6892,49,0,60,178,1957,11921,43,11,3235,1269,285,2112,25,5589,193,1378,3790,457,0,3155
28-Sep-20,2020-09-28,Recovered,85198,29,7210,97,2320,1651,222,2313,30,0,4052,612,1336,268,2421,1806,1408,3347,7509,32,0,89,106,2441,19932,49,49,4014,2033,508,1754,18,5554,567,1932,5382,1184,0,2923
28-Sep-20,2020-09-28,Deceased,775,0,37,1,12,4,6,29,0,0,37,6,12,5,24,9,14,20,59,0,0,3,0,35,180,0,1,16,46,2,15,2,70,3,7,58,6,0,56
29-Sep-20,2020-09-29,Confirmed,80500,18,6190,221,3592,1439,138,2197,20,0,3227,381,1381,290,1562,1123,1081,7354,10453,43,0,101,269,1877,14976,50,83,3067,1085,381,2148,41,5546,432,2072,3981,493,0,3188
29-Sep-20,2020-09-29,Recovered,86150,5,9836,151,1702,1702,273,3977,33,0,2778,709,1383,364,2403,1295,1250,3420,6628,43,0,72,57,2433,19212,131,45,3896,1932,460,1800,71,5501,244,2259,5711,1413,0,2961
29-Sep-20,2020-09-29,Deceased,1178,0,35,1,13,2,5,39,0,0,48,12,11,3,25,12,18,22,136,0,0,1,1,39,430,0,0,15,75,2,15,0,70,3,9,63,11,0,62
30-Sep-20,2020-09-30,Confirmed,86748,14,6133,243,3590,1435,122,2947,8,0,3390,641,1390,229,1625,1111,975,8830,8856,74,0,176,237,2004,18317,28,123,3443,1426,478,2173,75,5659,381,2103,4226,1005,0,3281
30-Sep-20,2020-09-30,Recovered,85274,21,7075,147,1616,1735,215,3204,19,0,3965,344,1372,399,2063,1444,1355,3536,8890,40,0,35,421,2289,19163,50,83,4219,1389,458,1953,68,5610,489,2243,5434,976,0,2954
30-Sep-20,2020-09-30,Deceased,1179,0,48,0,17,10,4,41,0,0,41,9,11,3,26,13,17,23,87,0,0,2,2,35,481,0,0,14,47,4,15,2,67,1,11,69,20,0,59
01-Oct-20,2020-10-01,Confirmed,81784,13,6751,224,1585,1370,119,2551,14,0,3037,524,1350,243,1313,1013,1093,8135,10070,91,0,163,128,2041,16476,32,81,3615,1265,480,2193,38,5688,332,2214,4019,248,0,3275
01-Oct-20,2020-10-01,Recovered,78731,15,7297,159,1904,1242,196,2981,10,0,3167,400,1334,218,2161,1119,1680,2828,7144,85,0,26,181,2545,16104,123,74,4380,2271,431,1953,72,5516,400,2474,4444,801,0,2996
01-Oct-20,2020-10-01,Deceased,1099,0,41,0,14,2,2,29,0,0,40,12,10,9,20,8,17,29,130,3,0,2,1,20,394,0,0,17,45,4,14,3,66,6,8,80,14,0,59
02-Oct-20,2020-10-02,Confirmed,79883,10,6555,200,1416,1431,155,2637,7,0,2920,513,1310,235,1476,736,1090,9258,8793,69,0,231,286,2019,15591,31,74,3600,1062,510,2211,42,5595,296,2009,3894,311,0,3310
02-Oct-20,2020-10-02,Recovered,76339,8,7485,134,1441,1497,153,3396,20,0,3171,479,1250,388,1678,967,1400,4092,7094,42,0,225,351,2332,13294,15,67,4048,1840,443,2060,34,5603,504,2437,5107,340,0,2944
02-Oct-20,2020-10-02,Deceased,1068,0,31,2,10,4,5,16,0,0,37,2,15,7,23,8,14,20,125,0,0,1,1,36,424,0,0,16,50,7,16,1,67,3,10,53,11,0,53
03-Oct-20,2020-10-03,Confirmed,75479,10,6224,201,1632,983,148,2610,7,0,2258,445,1343,241,1188,877,975,7834,9886,48,0,423,252,1811,14348,54,111,3053,1106,218,2150,39,5622,190,1718,3631,503,0,3340
03-Oct-20,2020-10-03,Recovered,81655,11,7798,205,1813,1431,234,2982,8,0,3440,523,1304,197,1542,1176,1399,4476,8989,41,0,93,89,2101,16835,36,46,4066,1691,396,2003,39,5596,301,2002,4860,919,0,3013
03-Oct-20,2020-10-03,Deceased,937,0,41,0,14,2,3,29,0,0,34,8,12,8,25,5,19,22,100,0,0,2,2,27,278,0,0,17,61,2,14,2,65,3,8,60,12,0,62
04-Oct-20,2020-10-04,Confirmed,74770,16,6242,127,756,1261,85,1924,17,0,2683,428,1302,156,1302,933,878,8553,10145,44,0,200,206,1720,12548,17,123,3326,838,337,2184,43,5489,322,1949,3840,1419,0,3357
04-Oct-20,2020-10-04,Recovered,76713,7,7084,189,1351,1314,202,2654,11,0,3126,506,1246,168,2083,907,1053,4851,7287,39,0,74,124,2120,15048,19,51,4108,1509,419,2090,32,5558,513,2366,5226,392,0,2986
04-Oct-20,2020-10-04,Deceased,903,0,40,0,14,3,2,14,0,0,38,6,9,7,20,9,11,23,67,0,0,0,3,35,326,0,0,15,41,5,15,2,66,4,10,52,4,0,62
05-Oct-20,2020-10-05,Confirmed,60130,15,4256,235,1518,907,133,2681,5,0,1947,391,1327,182,1031,816,632,5042,7051,120,0,111,250,1460,10244,0,42,2617,1029,188,2165,17,5395,159,1335,2971,510,0,3348
05-Oct-20,2020-10-05,Recovered,75855,10,7558,198,1364,1565,199,3336,8,0,3588,423,1405,292,1255,1332,1386,4640,7064,60,0,98,129,2046,12982,46,114,4098,1671,458,2090,67,5572,466,2176,4269,881,0,3009
05-Oct-20,2020-10-05,Deceased,886,1,38,1,11,9,3,36,0,0,32,4,13,7,21,4,10,23,84,0,0,5,1,29,263,0,0,17,38,4,14,1,62,6,8,63,17,0,61
06-Oct-20,2020-10-06,Confirmed,71869,13,5795,224,1184,1265,129,2888,11,0,2676,519,1335,250,1206,847,738,7871,9993,79,0,270,135,1570,12258,8,68,2673,830,405,2121,25,5017,275,1983,3500,338,0,3370
06-Oct-20,2020-10-06,Recovered,81945,19,6046,190,1586,1255,238,3484,9,0,2997,594,1473,265,1690,1246,1706,4981,10228,50,0,115,148,2161,17141,50,37,3817,1707,393,2027,40,5548,255,2381,4432,600,0,3036
06-Oct-20,2020-10-06,Deceased,990,0,33,1,18,1,3,23,0,0,39,8,10,5,18,10,16,25,91,0,0,1,3,25,370,0,0,16,38,3,15,3,71,2,10,61,8,0,63
07-Oct-20,2020-10-07,Confirmed,78809,23,5120,260,1307,1304,113,2846,17,0,2871,432,1311,282,1283,829,621,10606,10947,82,0,128,249,1639,14578,20,53,2995,852,479,2151,99,5447,237,2154,3389,630,0,3455
07-Oct-20,2020-10-07,Recovered,83209,18,6349,431,2561,1422,155,3277,11,0,3370,394,1414,418,1555,1087,2188,6161,9832,47,0,88,122,2228,16715,8,36,3455,1230,316,2078,28,5524,546,2239,4219,663,0,3024
07-Oct-20,2020-10-07,Deceased,963,0,34,1,7,2,2,30,0,0,35,9,9,2,19,10,14,22,113,2,0,0,2,30,355,0,0,18,33,5,16,2,67,0,8,47,11,0,58
08-Oct-20,2020-10-08,Confirmed,70797,17,5292,212,1188,1244,102,2873,11,0,2726,432,1278,213,1284,784,696,5445,10704,100,0,96,190,1715,13395,2,21,3144,848,378,2138,12,5088,214,1896,3133,400,0,3526
08-Oct-20,2020-10-08,Recovered,78745,11,6102,283,2198,1006,154,2199,15,0,2643,458,1266,267,1426,1263,1336,7003,9613,39,0,138,115,2420,15575,31,66,3312,1615,326,2092,35,5718,389,2067,3690,904,0,2970
08-Oct-20,2020-10-08,Deceased,967,1,42,1,9,2,4,24,0,0,37,7,10,7,20,8,9,24,101,0,0,0,3,29,358,0,0,16,29,5,15,1,68,3,12,45,14,0,63
09-Oct-20,2020-10-09,Confirmed,73305,24,5145,281,1019,1155,63,2958,8,0,2860,489,1243,199,1250,768,636,9250,10913,85,0,127,131,1607,12134,7,152,2697,743,365,2180,33,5185,223,1891,3207,704,0,3573
09-Oct-20,2020-10-09,Recovered,82628,17,6110,198,2068,1424,161,2908,12,0,3098,415,1518,278,1273,1215,959,8048,9091,336,0,71,147,2200,17323,48,92,3404,1333,287,2148,71,5357,408,1878,4424,1239,0,3069
09-Oct-20,2020-10-09,Deceased,929,0,31,1,8,5,2,38,0,0,39,7,9,7,14,6,15,25,114,0,0,1,3,27,302,0,0,17,32,2,16,2,68,7,7,48,14,0,62
10-Oct-20,2020-10-10,Confirmed,74418,16,5653,238,971,1140,96,2688,12,0,2866,343,1221,267,1158,697,635,11755,10517,72,0,156,282,1616,11416,5,61,2854,858,337,2123,42,5242,171,1811,3046,462,0,3591
10-Oct-20,2020-10-10,Recovered,89024,20,6659,158,1451,1226,157,2719,13,0,2766,460,1456,400,1301,1151,976,7570,8337,87,0,142,440,2147,26440,10,33,3885,1234,411,2152,95,5222,327,2072,4063,412,0,3032
10-Oct-20,2020-10-10,Deceased,921,0,35,0,9,10,2,39,0,0,48,8,10,3,10,3,7,23,102,1,0,1,2,25,308,0,0,15,25,1,15,1,67,2,9,60,18,0,62
11-Oct-20,2020-10-11,Confirmed,67789,13,5210,149,396,1302,85,2114,11,0,2780,432,1181,164,1065,574,569,9347,9523,22,0,139,234,1575,10792,13,70,2546,656,308,2144,39,5015,199,1717,3267,526,0,3612
11-Oct-20,2020-10-11,Recovered,71565,20,5509,197,1227,1217,125,2117,9,0,3057,426,1413,190,1162,766,890,8924,10107,64,0,97,198,1985,10461,26,49,3342,1098,337,2072,104,5005,285,2103,3417,456,0,3110
11-Oct-20,2020-10-11,Deceased,813,0,30,1,5,2,1,18,0,0,29,8,9,2,7,3,9,25,75,0,0,1,3,25,305,0,0,16,35,4,14,1,65,2,5,41,13,0,59
12-Oct-20,2020-10-12,Confirmed,54262,18,3224,220,1521,732,94,2875,5,0,1849,308,1169,170,1066,510,398,5930,7606,70,0,88,230,1478,7089,9,221,2423,562,188,2132,7,4879,109,1021,2182,296,0,3583
12-Oct-20,2020-10-12,Recovered,78365,6,5504,171,1457,1369,111,2769,5,0,2975,495,1442,219,1225,890,861,7836,12030,89,0,131,203,1702,15656,36,70,2577,1552,264,1858,5,5165,317,2214,3342,664,0,3155
12-Oct-20,2020-10-12,Deceased,710,0,32,0,10,9,1,33,0,0,40,4,8,1,13,11,11,22,70,0,0,1,2,21,169,0,1,18,27,2,15,1,62,1,6,44,15,0,60
13-Oct-20,2020-10-13,Confirmed,63717,13,4622,194,1482,1223,71,2619,0,0,3036,408,1158,184,1081,701,677,8764,8191,87,0,67,237,1463,8522,18,123,2275,676,267,2035,50,4666,217,1708,2957,294,0,3631
13-Oct-20,2020-10-13,Recovered,74079,12,5715,170,1020,1030,109,2810,17,0,2036,554,1375,312,1154,853,796,7723,10421,79,0,133,122,1708,15356,47,18,2796,688,310,1768,89,5117,220,2009,3662,665,0,3185
13-Oct-20,2020-10-13,Deceased,727,0,35,4,4,6,5,20,0,0,45,3,10,3,9,7,7,21,87,0,0,1,4,26,187,0,1,17,34,2,14,2,57,1,5,28,20,0,62
14-Oct-20,2020-10-14,Confirmed,67811,10,3892,207,1427,1326,72,2830,3,0,3324,356,1175,246,1205,633,701,6244,9265,66,0,153,301,5515,10552,10,53,2604,549,241,2021,42,4462,181,1446,2593,429,0,3677
14-Oct-20,2020-10-14,Recovered,81582,14,5050,121,1013,1375,112,2198,9,0,2867,479,1414,232,1324,1053,816,7792,8662,56,0,176,86,5729,19517,15,82,2775,970,287,2219,61,5083,418,1918,3736,827,0,3096
14-Oct-20,2020-10-14,Deceased,690,0,28,1,4,6,2,33,0,0,44,5,11,1,13,6,12,20,75,0,0,5,6,15,158,0,3,15,31,1,15,0,52,1,8,41,14,0,64
15-Oct-20,2020-10-15,Confirmed,63441,16,4038,203,769,1276,74,2819,1,0,3483,332,1185,295,1199,583,648,7789,8477,89,0,173,284,1308,10226,8,76,2470,470,241,2039,41,4410,172,1432,2672,423,0,3720
15-Oct-20,2020-10-15,Recovered,70792,21,5622,195,1263,804,113,2395,8,0,2755,430,1329,153,1013,873,1323,7082,8841,49,0,64,166,1559,13714,13,100,2772,1111,213,2149,54,5055,353,1949,3239,833,0,3179
15-Oct-20,2020-10-15,Deceased,882,0,38,1,9,5,2,46,0,0,26,6,11,5,9,8,6,23,85,1,0,3,1,24,337,0,0,17,29,2,14,0,49,1,8,36,18,0,62
16-Oct-20,2020-10-16,Confirmed,62304,10,3967,198,767,1062,55,2472,5,0,3428,321,1191,219,1227,473,697,7283,7542,48,0,139,337,1352,11447,9,112,2138,507,280,2010,31,4389,162,1554,2552,549,0,3771
16-Oct-20,2020-10-16,Recovered,70568,14,5010,182,931,1454,120,2926,11,0,3197,449,1279,219,1139,818,838,6767,8580,151,0,90,164,1556,13885,6,91,2850,979,306,2201,48,5245,371,1435,3538,524,0,3194
16-Oct-20,2020-10-16,Deceased,840,1,25,0,10,9,5,40,0,0,22,6,11,2,11,5,8,24,73,0,0,2,5,25,306,0,0,15,26,1,15,0,60,4,7,46,15,0,61
17-Oct-20,2020-10-17,Confirmed,61893,11,3676,179,642,1173,50,2515,3,0,3259,309,1161,275,1148,542,610,9016,7184,93,0,101,426,1222,10259,16,94,2196,417,212,1992,36,4295,134,1451,2725,606,0,3865
17-Oct-20,2020-10-17,Recovered,72583,17,5529,244,818,1259,108,3014,10,0,3154,425,1270,234,1318,501,809,7991,8893,74,0,298,198,1434,14238,10,26,2842,760,313,2106,56,5005,270,1983,3528,665,0,3183
17-Oct-20,2020-10-17,Deceased,1032,0,24,0,12,9,1,14,0,0,35,7,9,3,6,8,6,26,71,1,0,0,2,18,463,0,4,17,19,3,12,0,54,3,9,40,95,0,61
18-Oct-20,2020-10-18,Confirmed,56519,25,3986,57,318,1152,64,1894,3,0,3299,187,1091,170,952,385,578,7631,7012,64,0,104,322,1030,9060,8,118,2019,476,163,1985,30,3914,141,1436,2486,376,0,3983
18-Oct-20,2020-10-18,Recovered,66418,20,4591,237,599,1079,94,2285,8,0,2863,360,1233,217,1175,452,598,8410,8344,80,0,248,298,1427,11204,11,65,2610,958,306,2088,32,4929,187,2154,3981,162,0,3113
18-Oct-20,2020-10-18,Deceased,582,0,23,0,3,6,1,39,0,0,28,6,9,3,0,7,7,22,51,0,0,0,5,20,150,0,0,14,13,0,13,1,56,3,6,29,3,0,64
19-Oct-20,2020-10-19,Confirmed,45506,18,2918,238,698,912,40,2376,2,0,2154,159,996,168,1201,490,427,5022,5018,49,0,28,315,1015,5984,0,137,1982,473,106,1960,4,3536,85,948,1719,336,0,3992
19-Oct-20,2020-10-19,Recovered,69800,24,4303,228,1530,1195,63,3091,13,0,2845,519,1147,201,1160,769,781,7469,8004,86,0,110,172,1287,15069,3,66,2738,884,230,2194,11,4515,328,1896,3093,504,0,3272
19-Oct-20,2020-10-19,Deceased,589,0,24,0,7,7,0,56,0,0,31,5,8,4,8,3,9,21,64,0,0,0,1,13,125,0,0,17,17,1,12,2,52,2,4,27,6,0,63
20-Oct-20,2020-10-20,Confirmed,54348,15,3503,135,666,1837,57,2507,9,0,3579,285,1126,222,940,572,589,6591,6297,48,0,57,284,975,8151,27,67,1904,487,205,1897,42,3094,135,1486,2289,241,0,4029
20-Oct-20,2020-10-20,Recovered,61828,10,5144,255,1201,1100,107,2727,13,0,2186,361,1128,216,925,605,770,7375,8500,86,0,105,146,1439,7429,12,60,2622,891,254,2522,50,4403,198,1891,3339,376,0,3382
20-Oct-20,2020-10-20,Deceased,714,0,28,1,9,8,1,50,0,0,41,6,8,2,12,7,9,24,66,1,0,1,4,25,213,0,0,16,8,2,14,1,47,0,7,29,13,0,61
21-Oct-20,2020-10-21,Confirmed,56264,27,3746,134,701,1277,54,2360,13,0,3686,308,1137,264,1193,647,624,8369,5872,86,0,28,214,1118,8142,30,119,1931,498,170,1810,34,3086,112,1579,2321,505,0,4069
21-Oct-20,2020-10-21,Recovered,79561,11,4739,164,1664,1319,118,2230,8,0,3444,408,1180,219,1070,619,655,6839,9289,78,0,177,138,1222,23371,11,93,2716,562,242,2865,35,4301,265,1811,3332,770,0,3596
21-Oct-20,2020-10-21,Deceased,701,0,27,0,5,8,0,44,0,0,47,2,9,5,14,2,5,26,88,1,0,1,3,17,180,0,0,13,23,3,14,0,39,1,5,41,14,0,64
22-Oct-20,2020-10-22,Confirmed,54371,16,3620,165,508,1058,51,2491,6,0,3882,247,1136,223,1128,549,584,7482,5778,31,0,99,345,1045,7539,31,157,1913,605,210,1822,50,3077,125,1456,2383,402,0,4157
22-Oct-20,2020-10-22,Recovered,74569,24,3723,208,1584,985,82,2996,1,0,2727,348,1201,238,1292,625,710,7593,13217,37,0,307,196,1271,16177,1,39,2128,935,195,2654,48,4314,239,1717,2581,568,0,3608
22-Oct-20,2020-10-22,Deceased,686,1,16,1,7,7,3,52,0,0,35,7,7,5,14,8,10,23,74,0,0,1,3,14,198,0,0,15,12,2,12,0,45,2,5,35,8,0,64
23-Oct-20,2020-10-23,Confirmed,53931,23,3765,68,427,1093,72,2450,6,0,4086,227,1112,196,1270,435,586,8511,5356,28,0,81,156,953,7347,18,140,1793,464,154,1815,43,3057,145,1421,2202,288,0,4143
23-Oct-20,2020-10-23,Recovered,66994,8,4281,206,2184,1244,85,3010,3,0,3296,390,1264,202,1180,499,684,6118,8749,82,0,111,169,1325,13247,9,101,2377,580,216,2367,55,4262,250,1221,3025,518,0,3676
23-Oct-20,2020-10-23,Deceased,655,1,20,1,4,8,2,58,0,0,26,4,6,1,17,3,12,26,51,0,0,1,5,13,184,0,0,18,23,2,14,0,33,5,6,40,11,0,60
24-Oct-20,2020-10-24,Confirmed,50366,18,3342,66,258,1054,57,2011,4,0,4116,218,1021,173,1299,383,577,8253,4471,73,0,83,245,1004,6417,30,79,1695,483,126,1852,49,2886,65,1273,2178,359,0,4148
24-Oct-20,2020-10-24,Recovered,62270,23,3572,168,2948,1084,78,2677,4,0,3614,348,1013,183,1218,470,733,6468,7153,68,0,136,157,1268,10004,10,97,2613,521,187,2515,25,4024,238,1708,2741,451,0,3753
24-Oct-20,2020-10-24,Deceased,578,0,22,0,2,8,2,55,0,0,36,2,6,5,15,2,6,25,52,3,0,1,6,20,137,0,3,15,12,2,12,0,35,1,5,24,5,0,59
25-Oct-20,2020-10-25,Confirmed,45922,20,2997,33,204,749,61,1368,3,0,4136,211,919,157,1240,258,532,6843,4439,20,0,136,138,951,6059,58,111,1633,415,81,1821,16,2869,86,978,2032,221,0,4127
25-Oct-20,2020-10-25,Recovered,59304,15,3585,170,2961,1399,80,1499,2,0,3826,321,963,272,1086,378,639,7649,10106,74,0,104,138,1181,5648,0,55,2071,465,187,2240,35,4019,146,1446,2368,319,0,3857
25-Oct-20,2020-10-25,Deceased,483,0,21,0,4,7,2,25,0,0,33,6,7,1,7,2,8,26,32,0,0,1,1,10,112,0,1,16,10,2,13,1,31,3,4,28,9,0,60
26-Oct-20,2020-10-26,Confirmed,36019,8,1901,147,215,513,47,1649,0,0,2832,290,908,216,1153,220,364,4287,3130,45,0,0,264,720,3645,46,37,1480,336,143,1805,5,2708,36,582,1798,368,0,4121
26-Oct-20,2020-10-26,Recovered,63734,14,3972,231,2832,1087,63,3256,1,0,3736,343,1102,192,1284,392,627,7107,8715,90,0,0,200,1095,9905,15,67,2003,326,189,2226,5,4014,183,1432,2441,700,0,3889
26-Oct-20,2020-10-26,Deceased,485,0,19,2,2,9,4,43,0,0,54,6,4,2,10,6,6,20,42,0,0,0,5,5,84,0,2,14,8,0,14,1,32,0,4,20,8,0,59
